set_id,series_name,db_code,db_name,scrydex_id,scrydex_url,candidate_ids,status
0683c46d-715d-4978-bcac-223c867795ea,SVシリーズ,SV6a,ナイトワンダラー,sv6a_ja,https://scrydex.com/pokemon/expansions/night-wanderer/sv6a_ja,sv6a_ja,MAPPED
db8504f1-e9f0-4e60-954a-4818040cfe98,SVシリーズ,SV7,ステラミラクル,sv7_ja,https://scrydex.com/pokemon/expansions/stellar-miracle/sv7_ja,sv7_ja,MAPPED
154b30d7-3fc1-4322-af22-f39b9c881d45,SVシリーズ,SV7a,楽園ドラゴーナ,sv7a_ja,https://scrydex.com/pokemon/expansions/paradise-dragona/sv7a_ja,sv7a_ja,MAPPED
6d9ff692-c95f-40d8-aef9-58089eb14260,SVシリーズ,SV8,超電ブレイカー,sv8_ja,https://scrydex.com/pokemon/expansions/super-electric-breaker/sv8_ja,sv8_ja,MAPPED
d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,SVシリーズ,SV8a,テラスタルフェスex,sv8a_ja,https://scrydex.com/pokemon/expansions/terastal-festival-ex/sv8a_ja,sv8a_ja,MAPPED
89da1d8e-b1db-45f2-8674-eed2ab01058b,SVシリーズ,SV9,バトルパートナーズ,sv9_ja,https://scrydex.com/pokemon/expansions/battle-partners/sv9_ja,sv9_ja,MAPPED
562e3ff7-4148-430b-8ea4-e1308f56d05e,SVシリーズ,SV9a,熱風のアリーナ,sv9a_ja,https://scrydex.com/pokemon/expansions/hot-air-arena/sv9a_ja,sv9a_ja,MAPPED
6714f749-4785-40ba-b69d-2d9da53fcad6,SVシリーズ,SVK,デッキビルドBOX ステラミラクル,,,svk_ja,UNRESOLVED_SET
f2d994ec-e52f-4ab8-b315-285543e1f698,SVシリーズ,SVLN,スターターセット テラスタイプ：ステラ ニンフィアex,,,svln_ja,UNRESOLVED_SET
d6ec8a81-24f9-40f2-b312-51e98ef405f8,SVシリーズ,SVLS,スターターセット テラスタイプ：ステラ ソウブレイズex,,,svls_ja,UNRESOLVED_SET
43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,https://scrydex.com/pokemon/expansions/shiny-star-v/swsh4a_ja,swsh4a_ja,MAPPED
e8d20478-31c4-44df-a71d-e0e80eb4ecfa,BWシリーズ,BW,「エクストラレギュレーションBOX」,,,,UNRESOLVED_SET
7816388b-32e3-4c5e-9815-b552741bee9c,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,https://scrydex.com/pokemon/expansions/black-collection/bw1b_ja,bw1b_ja|bw1_ja,MAPPED
b40da42f-59cd-4cf5-b07d-0a4e0b111b12,BWシリーズ,BW1-Bw,ポケモンカードゲームBW 拡張パック「ホワイトコレクション」,bw1w_ja,https://scrydex.com/pokemon/expansions/white-collection/bw1w_ja,bw1w_ja|bw1b_ja|bw1_ja,MAPPED
eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BWシリーズ,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,ebb1_ja|bw10b_ja|bw10_ja,MAPPED
57924c09-76eb-4558-9b20-3158526e6c65,BWシリーズ,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,bw2_ja|bw2b_ja,MAPPED
eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BWシリーズ,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,bw3h_ja|bw3b_ja|bw3_ja,MAPPED
b7b434e5-3fee-4321-a856-7cb6afbe5941,BWシリーズ,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,bw3p_ja|bw3b_ja|bw3_ja,MAPPED
6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BWシリーズ,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,bw5d_ja|bw5b_ja|bw5_ja,MAPPED
55fb9c24-1735-4a8c-b090-eebabf950f94,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,bw6c_ja|bw6b_ja|bw6_ja,MAPPED
d80a5f18-cad8-457f-90e6-3fbfd527f8c2,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,https://scrydex.com/pokemon/expansions/plasma-gale/bw7_ja,bw7_ja|bw7b_ja,MAPPED
71a210ff-9d68-4eed-900a-43b5f14a70c6,BWシリーズ,BW8-Brn,ポケモンカードゲームBW 拡張パック「ライデンナックル」,bw8t_ja,https://scrydex.com/pokemon/expansions/thunder-knuckle/bw8t_ja,bw8t_ja|bw8b_ja|bw8_ja,MAPPED
519974df-352f-47fe-a03f-04e3e551a5da,ソード・シールド,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,swsh10b_ja,MAPPED
e7364633-fbf1-400c-8da2-63b129f42c38,ソード・シールド,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,swsh1w_ja,MAPPED
7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,ソード・シールド,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,swsh2_ja,MAPPED
c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,ソード・シールド,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,swsh3_ja,MAPPED
55532dfc-3744-4734-b6b3-db9157b43812,ソード・シールド,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,swsh4_ja,MAPPED
b8da2cc6-5a50-4b94-898d-bbb675e70c0a,ソード・シールド,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,swsh5a_ja,MAPPED
d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,ソード・シールド,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,swsh7r_ja,MAPPED
f4152523-4bcf-4a36-ac50-28647c304731,ソード・シールド,S8a-G,25th ANNIVERSARY GOLDEN BOX,,,swsh8ag_ja,UNRESOLVED_SET
757962fc-3d22-47ce-80b8-26115f4e3f9c,ソード・シールド,SC,ポケモンカードゲームBW コンセプトパック「シャイニーコレクション」,,,,UNRESOLVED_SET
d555a91e-ace5-4076-ad1a-c1f5c7b951b3,ソード・シールド,SCS,スターターセットVMAX　リザードン,,,,UNRESOLVED_SET
61b9e207-b5e9-4ad5-ae49-c129ef07460d,ソード・シールド,SEF,スターターセットVMAX フシギバナ,,,,UNRESOLVED_SET
9b1f8e00-7abd-4b6c-9567-1f0e83b03fa5,ソード・シールド,SF,プレミアムトレーナーボックス ICHIGEKI、RENGEKI,,,,UNRESOLVED_SET
d6f5837c-82f7-46b2-926b-54a487ad18a9,ソード・シールド,SGI,ハイクラスデッキ「インテレオンVMAX」,,,,UNRESOLVED_SET
f6f0ec70-b0da-469c-ba60-0917f8ff2b29,ソード・シールド,SI,スタートデッキ100,,,,UNRESOLVED_SET
733c4d4c-63c9-4e42-a9be-b4c3a53b711b,SMシリーズ,SM-XY,「プレミアムトレーナーボックス」,,,smxy_ja,UNRESOLVED_SET
20672802-91f9-40b4-909f-312ffba0dd5b,BWシリーズ,BW4-B,ポケモンカードゲームBW 拡張パック「ダークラッシュ」,bw4_ja,https://scrydex.com/pokemon/expansions/dark-rush/bw4_ja,bw4_ja|bw4b_ja,MAPPED
790d2460-b945-4a62-ac80-f5a10254b191,BWシリーズ,BW5-Brz,ポケモンカードゲームBW　拡張パック「リューズブラスト」,bw5s_ja,https://scrydex.com/pokemon/expansions/dragon-blast/bw5s_ja,bw5s_ja|bw5b_ja|bw5_ja,MAPPED
b0253502-abfb-4157-a4fc-41821a8bd9f6,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,https://scrydex.com/pokemon/expansions/freeze-bolt/bw6f_ja,bw6f_ja|bw6b_ja|bw6_ja,MAPPED
3b23961b-060c-4eec-b215-11dcd659f7a9,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,https://scrydex.com/pokemon/expansions/spiral-force/bw8s_ja,bw8s_ja|bw8b_ja|bw8_ja,MAPPED
2f7aa653-531c-4744-b532-e3fead1dfa1f,BWシリーズ,BW9-B,ポケモンカードゲームBW 拡張パック「メガロキャノン」,bw9_ja,https://scrydex.com/pokemon/expansions/megalo-cannon/bw9_ja,bw9_ja|bw9b_ja,MAPPED
b98bdccc-6122-463a-b28c-5d521e2c1410,SMシリーズ,SMC,ポケモンカードゲーム サン&ムーン「スターターセット改造「カプ・ブルルGX」」,,,smc_ja,UNRESOLVED_SET
2d50e5bd-52eb-459d-b77e-7fea75585405,SMシリーズ,SME,ポケモンカードゲーム サン＆ムーン スターターセット伝説「ソルガレオGX ルナアーラGX」,,,sme_ja,UNRESOLVED_SET
fd9a54c8-786f-4ca7-8759-df936d1e3b47,SMシリーズ,SMG,ポケモンカードゲーム サン&ムーン デッキビルドBOX「ウルトラムーン」,,,smg_ja,UNRESOLVED_SET
2201afc3-a1ac-4a55-bac9-f9c89f1e396d,SMシリーズ,SMI,スターターセット「炎のブースターGX」,,,smi_ja,UNRESOLVED_SET
c6522ec9-d5e5-4d79-b9e6-68f4e2fa2ac7,SMシリーズ,SMP2,ムービースペシャルパック「名探偵ピカチュウ」,,,smp2_ja,UNRESOLVED_SET
ec92a963-3bd6-466b-8100-fd62088805ad,ソード・シールド,SNPr,ポケモンカードゲームXY BREAK 進化パック「ライチュウBREAK」,,,,UNRESOLVED_SET
22f4adbe-de74-45a3-aca0-8280835d2063,ソード・シールド,SP1,「ザシアン＋ザマゼンタBOX」,,,,UNRESOLVED_SET
1962db4f-a262-488a-8430-7dc2df687e0c,ソード・シールド,SP5,スペシャルカードセット ミュウツーV-UNION、ゲッコウガV-UNION、ザシアンV-UNION,,,,UNRESOLVED_SET
33b94e3c-7107-4986-aefb-25b7d168b2bf,SVシリーズ,SVAM,スターターセットex ニャオハ＆ルカリオex,,,svam_ja,UNRESOLVED_SET
3f9da1bc-73f7-4a5b-a48a-76b66b155e10,SVシリーズ,SVB,プレミアムトレーナーボックスex,,,svb_ja,UNRESOLVED_SET
fa4fdd05-681a-47a0-be0a-20b019ebb52c,SVシリーズ,SVD,exスタートデッキ,,,svd_ja,UNRESOLVED_SET
40e8b9b0-dd80-4134-a824-665f698114f8,SVシリーズ,SVEM,スターターセット テラスタル「ミュウツーex」「ラウドボーンex」,,,svem_ja,UNRESOLVED_SET
487d846d-b055-4f79-86e8-64730f225c6c,SVシリーズ,SVG,スペシャルデッキセットex フシギバナ・リザードン・カメックス,,,svg_ja,UNRESOLVED_SET
598cb6cf-d8c6-4f1e-b257-d3fac4134bf3,SVシリーズ,SVHM,スターターデッキ＆ビルドセット「未来のミライドンex」,,,svhm_ja,UNRESOLVED_SET
bdf939d9-7a1d-4109-8a6f-59660dc67d0d,SVシリーズ,SVJL,バトルマスターデッキテラスタルリザードンex,,,svjl_ja,UNRESOLVED_SET
4234424b-a5fb-4a85-872e-07cc9a8845de,SVシリーズ,SVM,スタートデッキ Generations,,,svm_ja,UNRESOLVED_SET
542b66c8-7c21-4bdb-affe-8f231b7ce8a6,SVシリーズ,SVOD,スターターセットex ダイゴのダンバル＆メタグロスex,svod_ja,https://scrydex.com/pokemon/expansions/stevens-beldum-metagross-ex-starter-set-ex/svod_ja,svod_ja,MAPPED
9decbd91-1215-4254-8795-0835a9c601a7,SVシリーズ,SVP1,exスペシャルセット,,,svp1_ja,UNRESOLVED_SET
a0688785-c0ff-43fa-84fa-48d14432b701,XYシリーズ,XY,ハイクラスパック「THE BEST OF XY」,xy_ja,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,xy_ja,MAPPED
7232c008-006b-4250-8b7a-d6e96202a657,ソード・シールド,S10D,拡張パック「タイムゲイザー」,swsh10d_ja,https://scrydex.com/pokemon/expansions/time-gazer/swsh10d_ja,swsh10d_ja,MAPPED
92b1b2b5-1413-4667-96da-f6302db14a80,ソード・シールド,S1H,拡張パック「シールド」,swsh1h_ja,https://scrydex.com/pokemon/expansions/shield/swsh1h_ja,swsh1h_ja,MAPPED
692e5d4f-0da6-4011-a12c-ffdb1309cba4,ソード・シールド,S1a,強化拡張パック「VMAXライジング」,swsh1a_ja,https://scrydex.com/pokemon/expansions/vmax-rising/swsh1a_ja,swsh1a_ja,MAPPED
34f34ce8-d9b4-4c63-9460-a26290607bc5,ソード・シールド,S2a,強化拡張パック「爆炎ウォーカー」,swsh2a_ja,https://scrydex.com/pokemon/expansions/explosive-walker/swsh2a_ja,swsh2a_ja,MAPPED
5ef17897-aa4b-47b6-ba3f-437267d27a85,ソード・シールド,S3a,強化拡張パック「伝説の鼓動」,swsh3a_ja,https://scrydex.com/pokemon/expansions/legendary-heartbeat/swsh3a_ja,swsh3a_ja,MAPPED
db89ab0e-03c2-433a-bbc0-771d17066a54,ソード・シールド,S5R,拡張パック「連撃マスター」,swsh5r_ja,https://scrydex.com/pokemon/expansions/rapid-strike-master/swsh5r_ja,swsh5r_ja,MAPPED
a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,ソード・シールド,S6a,強化拡張パック「イーブイヒーローズ」,swsh6a_ja,https://scrydex.com/pokemon/expansions/eevee-heroes/swsh6a_ja,swsh6a_ja,MAPPED
798983eb-5b45-49ab-b90a-339a8fd22b4a,ソード・シールド,S8a,拡張パック「25th ANNIVERSARY COLLECTION」,swsh8a_ja,https://scrydex.com/pokemon/expansions/25th-anniversary-collection/swsh8a_ja,swsh8a_ja,MAPPED
79161f5d-a8a7-4eed-ae2c-2313a071f9be,ソード・シールド,SB,プレミアムトレーナーボックス ソード＆シールド,,,,UNRESOLVED_SET
5a852d95-0fe0-43c0-b84b-860fb52ec41d,ソード・シールド,SC2,スターターセットVMAX リザードン,,,,UNRESOLVED_SET
37cd007a-3c49-46f8-a7d7-5e65194bf84e,ソード・シールド,SD,Vスタートデッキ無色　イーブイ,,,,UNRESOLVED_SET
b19defcd-5894-43b1-8d5c-243f1a02aefe,ソード・シールド,SEK,スターターセットVMAX カメックス,,,,UNRESOLVED_SET
259f0e66-c9f7-4fa0-909c-b6c3006b37b8,ソード・シールド,SGG,ハイクラスデッキ「ゲンガーVMAX」,,,,UNRESOLVED_SET
7225534a-6b50-418a-8daa-7b743bf1217a,ソード・シールド,SH,ファミリーポケモンカードゲーム,,,,UNRESOLVED_SET
3bf48092-68bf-4b4f-9e2f-7aab8ea7e83e,ソード・シールド,SJ,スペシャルデッキセット ザシアン・ザマゼンタ vs ムゲンダイナ,,,,UNRESOLVED_SET
cad53c76-f4d3-43d3-b9ca-b1ab9ab6b74c,SMシリーズ,SMA,ポケモンカードゲーム サン&ムーン 「スターターセット草 ジュナイパーGX」,,,sma_ja,UNRESOLVED_SET
0f0b8f32-db0e-4bf1-9a12-e6692554debb,XYシリーズ,XY1-By,ポケモンカードゲームXY 拡張パック「コレクションY」,xy1y_ja,https://scrydex.com/pokemon/expansions/collection-y/xy1y_ja,xy1y_ja|xy1by_ja,MAPPED
54b86786-a897-44ce-9b70-68714bd0f345,XYシリーズ,XY11-Bb,ポケモンカードゲームXY BREAK 拡張パック「爆熱の闘士」,,,xy11b_ja|xy11bb_ja,UNRESOLVED_SET
6ba347c2-db70-4a00-bd67-01f48ceff2f5,XYシリーズ,XY2,ポケモンカードゲームXY 拡張パック「ワイルドブレイズ」,xy2_ja,https://scrydex.com/pokemon/expansions/wild-blaze/xy2_ja,xy2_ja,MAPPED
c5895636-5372-42da-a880-777a0a52416a,XYシリーズ,XY4,ポケモンカードゲームXY 拡張パック「ファントムゲート」,xy4_ja,https://scrydex.com/pokemon/expansions/phantom-gate/xy4_ja,xy4_ja,MAPPED
a03039bf-3a15-4b15-9d4f-634488fa9e48,XYシリーズ,XY5-Bt,ポケモンカードゲームXY 拡張パック「タイダルストーム」,xy5t_ja,https://scrydex.com/pokemon/expansions/tidal-storm/xy5t_ja,xy5t_ja|xy5bt_ja,MAPPED
705e526d-2388-4abf-987e-3f6d015e536a,XYシリーズ,XY6-B,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,,,xy6b_ja,UNRESOLVED_SET
523bcbf0-8655-4701-9a72-c82b0b0ca55e,XYシリーズ,XY7-B,ポケモンカードゲームXY 拡張パック「バンデットリング」,,,xy7b_ja,UNRESOLVED_SET
ef6bc45c-08a8-4349-8017-1717b108d3c8,XYシリーズ,XY8-Br,ポケモンカードゲームXY BREAK　拡張パック「赤い閃光」,xy8r_ja,https://scrydex.com/pokemon/expansions/red-flash/xy8r_ja,xy8r_ja|xy8br_ja,MAPPED
28315e22-5885-4440-aa0d-81a8d9716dc6,XYシリーズ,XYA,ポケモンカードゲームXY メガバトルデッキ60「リザードンEX」,,,xya_ja,UNRESOLVED_SET
ecaea609-ab89-4eb0-aa2e-d0d7fab738d4,XYシリーズ,XYC,ポケモンカードゲームXY スーパーレジェンドセット60「ゼルネアスEX・イベルタルEX」,,,xyc_ja,UNRESOLVED_SET
c0245308-aae6-4388-b35e-7689b1474012,XYシリーズ,XYE,ポケモンカードゲームXY 対戦スタートセット30「エンブオーEX VS トゲキッスEX」,,,xye_ja,UNRESOLVED_SET
87789899-88a8-4a22-81d5-44cb932626af,SVシリーズ,SV5K,ワイルドフォース,sv5k_ja,https://scrydex.com/pokemon/expansions/wild-force/sv5k_ja,sv5k_ja,MAPPED
c89cc58d-42ed-4213-9651-cb9ba0b4b513,XYシリーズ,XYG,ポケモンカードゲームXY BREAK パーフェクトバトルデッキ60「ジガルデEX」,,,xyg_ja,UNRESOLVED_SET
0dbeeeb1-7c7d-4568-a13e-5d7b7014996c,SMシリーズ,SMD,ポケモンカードゲーム サン＆ムーン 30枚デッキ対戦セット「サトシVSロケット団」,,,smd_ja,UNRESOLVED_SET
41235d5a-7736-459d-975c-99796cbc344f,SMシリーズ,SMF,ポケモンカードゲーム サン&ムーン  プレミアムトレーナーボックス ウルトラサン・ウルトラムーン,,,smf_ja,UNRESOLVED_SET
0556ed71-9979-4e4e-9dd4-b7e804d178be,ソード・シールド,SK,プレミアムトレーナーボックス VSTAR,,,,UNRESOLVED_SET
37d12ef0-6a6c-4af8-a2a2-e12155105598,SMシリーズ,SMJ,プレミアムトレーナーボックス TAG TEAM GX,,,smj_ja,UNRESOLVED_SET
1e73b75d-2759-41ee-b2da-2fc72d3f2e66,SMシリーズ,SML,「ファミリーポケモンカードゲーム」,,,sml_ja,UNRESOLVED_SET
d517f358-1f62-44aa-aeb2-ade2a7cea604,SMシリーズ,SMN,デッキビルドBOX「TAG TEAM GX」,,,smn_ja,UNRESOLVED_SET
c57c55fa-900b-4f7f-8556-1e9f76af659f,SMシリーズ,SMP1,月刊コロコロコミック　2017年1月号付録「イワンコ全力デッキ」,,,smp1_ja,UNRESOLVED_SET
60cfcd99-9818-4d22-9aee-ad11d01e1521,ソード・シールド,SNPo,ポケモンカードゲームXY BREAK 進化パック「オンバーンBREAK」,,,,UNRESOLVED_SET
1f1159d9-179c-4492-ba61-8766edef7086,ソード・シールド,SO,スペシャルデッキセット リザードンVSTAR vs レックウザVMAX,,,,UNRESOLVED_SET
79d7b6eb-40f1-4ceb-bc9d-3c6a95d28549,ソード・シールド,SP3,ジャンボパックセット 白銀のランス＆漆黒のガイスト,,,,UNRESOLVED_SET
e97372c9-3f91-4a4d-825a-7a05c5e8551e,SVシリーズ,SVAL,スターターセットex ホゲータ＆デンリュウex,,,sval_ja,UNRESOLVED_SET
10672e42-ee26-494b-806f-6ed997960b66,SVシリーズ,SVAW,スターターセットex クワッス＆ミミッキュex,,,svaw_ja,UNRESOLVED_SET
bcac3e9a-64ca-4230-831d-76dc59ae9c89,SVシリーズ,SVC,スターターセットex ピカチュウex&パーモット,,,svc_ja,UNRESOLVED_SET
a113ccfa-1c92-450e-9492-fa23e0114247,SVシリーズ,SVEL,スターターセット テラスタル「ミュウツーex」「ラウドボーンex」,,,svel_ja,UNRESOLVED_SET
2fe01ffc-66f9-494b-968c-8c5547e265c0,SVシリーズ,SVF,デッキビルドBOX 黒炎の支配者,,,svf_ja,UNRESOLVED_SET
15e2acb1-274a-4bd5-9675-91614d9a063b,SVシリーズ,SVHK,スターターデッキ＆ビルドセット「古代のコライドンex」,,,svhk_ja,UNRESOLVED_SET
54ed94c5-7583-4652-9d8d-e07e6a609e43,SVシリーズ,SVI,バトルアカデミー,,,svi_ja,UNRESOLVED_SET
8ffd7472-04dd-4240-ae1d-ccb91666b2c3,SVシリーズ,SVJP,バトルマスターデッキパオジアンex,,,svjp_ja,UNRESOLVED_SET
e37676ce-c650-4693-b8ac-ad52eea418a2,SVシリーズ,SVN,デッキビルドBOX「バトルパートナーズ」,,,svn_ja,UNRESOLVED_SET
b42030c0-3702-41e1-b649-a790ce1e1ad1,SVシリーズ,SVOM,スターターセットex マリィのモルペコ＆オーロンゲex,svom_ja,https://scrydex.com/pokemon/expansions/marnies-morpeko-grimmsnarl-ex-starter-set-ex/svom_ja,svom_ja,MAPPED
d01a8961-c09d-4f07-9b7b-8b72852e763e,ソード・シールド,SZD,ポケモンカードゲームBW 「サザンドラデッキ30」,,,,UNRESOLVED_SET
1e661884-d040-47cb-bdf0-f160771af6e1,XYシリーズ,XY1-Bx,ポケモンカードゲームXY 拡張パック「コレクションX」,xy1x_ja,https://scrydex.com/pokemon/expansions/collection-x/xy1x_ja,xy1x_ja|xy1bx_ja,MAPPED
738567d0-701f-448b-bba6-70a6b90dbcc4,XYシリーズ,XY10-B,ポケモンカードゲームXY BREAK 拡張パック「めざめる超王」,xy10_ja,https://scrydex.com/pokemon/expansions/awakening-psychic-king/xy10_ja,xy10_ja|xy10b_ja,MAPPED
ab56c33c-dbd8-43eb-aa6d-d6c230e5ccd2,XYシリーズ,XY11-Br,ポケモンカードゲームXY BREAK 拡張パック「冷酷の反逆者」,,,xy11r_ja|xy11br_ja,UNRESOLVED_SET
