id,name,code,release_date,created_at,tcgdex_series_id,series_name,image_url
e37676ce-c650-4693-b8ac-ad52eea418a2,デッキビルドBOX「バトルパートナーズ」,SVN,,2026-08-28 06:28:05.989846+00:00,,SVシリーズ,
b42030c0-3702-41e1-b649-a790ce1e1ad1,スターターセットex マリィのモルペコ＆オーロンゲex,SVOM,,2026-08-28 06:28:06.145169+00:00,,SVシリーズ,
d01a8961-c09d-4f07-9b7b-8b72852e763e,ポケモンカードゲームBW 「サザンドラデッキ30」,SZD,,2026-08-28 06:28:06.296121+00:00,,ソード・シールド,
1e661884-d040-47cb-bdf0-f160771af6e1,ポケモンカードゲームXY 拡張パック「コレクションX」,XY1-Bx,,2026-08-28 06:28:06.790482+00:00,,XYシリーズ,
738567d0-701f-448b-bba6-70a6b90dbcc4,ポケモンカードゲームXY BREAK 拡張パック「めざめる超王」,XY10-B,,2026-08-28 06:28:06.956136+00:00,,XYシリーズ,
ab56c33c-dbd8-43eb-aa6d-d6c230e5ccd2,ポケモンカードゲームXY BREAK 拡張パック「冷酷の反逆者」,XY11-Br,,2026-08-28 06:28:07.115867+00:00,,XYシリーズ,
18513f31-8b41-4783-9b7b-43ea49365192,ポケモンカードゲームXY 拡張パック「ライジングフィスト」,XY3,,2026-08-28 06:28:07.284366+00:00,,XYシリーズ,
e249c6c7-6f19-4de0-b421-1d7bce8e588d,ポケモンカードゲームXY 拡張パック「ガイアボルケーノ」,XY5-Bg,,2026-08-28 06:28:07.434651+00:00,,XYシリーズ,
75574306-ef8d-4e8e-b8a5-5d485286a968,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,XY6,,2026-08-28 06:28:07.598506+00:00,,XYシリーズ,
e19dcfd0-93f5-498e-bc42-b724ceb38c83,ポケモンカードゲームXY 拡張パック「バンデットリング」,XY7,,2026-08-28 06:28:07.762938+00:00,,XYシリーズ,
e2a21580-e660-4e87-921d-56dea35352aa,ポケモンカードゲームXY BREAK　拡張パック「青い衝撃」,XY8-Bb,,2026-08-28 06:28:07.916522+00:00,,XYシリーズ,
76c58458-b473-4806-9bb6-903a2d2a9b45,ポケモンカードゲームXY BREAK　拡張パック「破天の怒り」,XY9-B,,2026-08-28 06:28:08.069381+00:00,,XYシリーズ,
daf88047-59ed-4973-be27-77b18f6412fa,ポケモンカードゲームXY ハイパーメタルチェーンデッキ60「ディアルガEX+ギルガルドEX」,XYB,,2026-08-28 06:28:08.218522+00:00,,XYシリーズ,
eb361b26-23e5-4079-aa0f-e070d62a7fbe,ポケモンカードゲームXY メガバトルデッキ60「レックウザEX」,XYD,,2026-08-28 06:28:08.373488+00:00,,XYシリーズ,
64bb61c5-f822-4642-b873-e986c7551bf7,ポケモンカードゲームXY BREAK コンボデッキ60「ゴルダックBREAK+パルキアEX」,XYF,,2026-08-28 06:28:08.532251+00:00,,XYシリーズ,
3cee07f9-f0d3-4c69-b371-d3ad02b80ba7,ポケモンカードゲームXY BREAK メガバトルデッキ60「メガタブンネEX」,XYH,,2026-08-28 06:28:08.685367+00:00,,XYシリーズ,
8c4fd439-6cf1-4019-bc0d-cb884bd15126,トレーナーバトルデッキ「ニビシティジムのタケシ」「ハナダシティジムのカスミ」,SMK,,2026-08-28 06:28:03.735257+00:00,,SMシリーズ,
490eef10-bea0-434e-ae28-b67ca13d9002,GXスタートデッキ,SMH,,2026-08-28 06:28:03.464854+00:00,,SMシリーズ,
f1e926cc-29d1-4214-b949-836beb3a827c,スターターセット TAG TEAM GX 「エーフィ&デオキシスGX」「ブラッキー&ダークライGX」,SMM,,2026-08-28 06:28:03.894257+00:00,,SMシリーズ,
0a008860-daf5-4497-b976-978449f65503,スターターセットMEGA メガゲンガーex,MBG,,2026-08-28 06:27:59.796872+00:00,,MEGA,
734f7b12-b2dd-48ec-8e45-b667032261e6,スターターセットMEGA メガディアンシーex,MBD,,2026-08-28 06:27:59.719353+00:00,,MEGA,
bd005955-f682-4cb1-9d2e-a7af42f71b4b,メガシンフォニア,M1S,2025-08-01,2026-08-28 04:30:57.208419+00:00,M,MEGA,
694c02bd-f100-45df-ae4e-eb80ad7d2cbd,インフェルノX,M2,2025-09-26,2026-08-28 04:30:57.464510+00:00,M,MEGA,
f6fba224-9def-4ba0-9e41-0b76aed757db,MEGAドリームex,M2a,2025-11-28,2026-08-28 04:30:57.746275+00:00,M,MEGA,
a856a990-42a6-4ac4-9f8a-7c44b14cfebd,ムニキスゼロ,M3,2026-01-23,2026-08-28 04:30:58.222091+00:00,M,MEGA,
0fb743d4-a317-4f8e-953d-f4fc7900cf2f,ニンジャスピナー,M4,2026-03-13,2026-08-28 04:30:58.486713+00:00,M,MEGA,
2c00e444-04af-4669-9926-4e06e75b64d9,アビスアイ,M5,2026-05-22,2026-08-28 04:30:58.753814+00:00,M,MEGA,
1cabcc82-3884-4219-91d6-4263d5306900,ストームエメラルダ,M6,2026-07-31,2026-08-28 04:30:59.018570+00:00,M,MEGA,
93e61ce3-79e1-4268-8463-63ac8deba67d,スタートデッキ100 バトルコレクション,MC,2025-12-19,2026-08-28 04:30:59.294826+00:00,M,MEGA,
b065b256-b583-4356-94a0-abfcfa26268f,スタートデッキ ころちゃお,,,2026-08-28 11:46:23.047203+00:00,,MEGA,
70f384b3-9fd8-4c93-95b7-3c88a085cb2e,ポケモンカードゲーム バトルスタートデッキ ライチュウ,Br,,2026-08-28 06:27:54.752315+00:00,,LEGEND,
f97d760b-1ab9-4559-8c8c-7b07fd63a662,ポケモンカードゲーム エキスパートデッキ リーフィアVSメタグロス ＋Online（メタグロスデッキ）,Em,,2026-08-28 06:27:57.936560+00:00,,LEGEND,
2ce9a348-881b-4a26-954e-0a297279798a,ポケモンカードゲームLEGEND 拡張パック「ハートゴールドコレクション」,L1-Bhg,,2026-08-28 06:27:59.019581+00:00,,LEGEND,
7274cc51-bccb-478f-9965-864a4e6a90f5,ポケモンカードゲームLEGEND 拡張パック「よみがえる伝説」,L2-B,,2026-08-28 06:27:59.175264+00:00,,LEGEND,
dc59c1e5-c320-433e-a6b7-7212231dad8a,ポケモンカードゲームLEGEND 構築スタンダードデッキ「ハガネール鋼」,L2-Sh,,2026-08-28 06:27:59.330042+00:00,,LEGEND,
e64b1466-e09a-412b-9249-eeae33ea25bc,ポケモンカードゲーム 強化パック「ロストリンク」,LL,,2026-08-28 06:27:59.481476+00:00,,LEGEND,
432bcf43-68cb-4d8c-9f4d-0c152211965f,ジム☆チャレンジ2009,LP,,2026-08-28 06:27:59.557717+00:00,,LEGEND,
cf359bbb-24dd-4e82-b521-18240115195c,ポケモンカードゲーム バトルスタートデッキ カメックス,Bk,,2026-08-28 06:27:54.676894+00:00,,LEGEND,
1d006317-621e-412f-a6de-9a1eba905d56,ポケモンカードゲーム エキスパートデッキ リーフィアVSメタグロス ＋Online（リーフィアデッキ）,El,,2026-08-28 06:27:57.860036+00:00,,LEGEND,
ff9e6f26-fa56-4083-aca8-4e0865d09c47,ポケモンカードゲームLEGEND 拡張パック「ソウルシルバーコレクション」,L1-Bss,,2026-08-28 06:27:59.098394+00:00,,LEGEND,
3c45dae8-6f89-40eb-b9b1-418e8591452e,ポケモンカードゲームLEGEND 構築スタンダードデッキ「バンギラス悪」,L2-Sb,,2026-08-28 06:27:59.254755+00:00,,LEGEND,
29469b40-33dc-4094-8c1e-9ca9c8f1a60a,ポケモンカードゲームLEGEND 拡張パック「頂上大激突」,L3-B,,2026-08-28 06:27:59.407013+00:00,,LEGEND,
b4ec9db1-45d1-4569-a866-4099d2759933,ポケモンカードゲーム　コレクションパック　レジギガスLV.X,CPr,,2026-08-28 06:27:55.212096+00:00,,DP・DPtシリーズ,
0f938ce1-26c0-4b76-a840-9bde93798ec9,映画公開記念　プレミアムシート2008,MPS08,,2026-08-28 06:28:00.108866+00:00,,DP・DPtシリーズ,
5a6e4b2d-57d7-45be-ab79-fe778e45b2f5,ポケモンカードゲーム　コレクションパック　ミュウツーLV.X,CPm,,2026-08-28 06:27:55.135698+00:00,,DP・DPtシリーズ,
2ba54803-0e94-47c3-ad6a-95035549cc94,ポケモンカードゲーム　コレクションパック　シェイミLV.X,CPs,,2026-08-28 06:27:55.292223+00:00,,DP・DPtシリーズ,
f8c5fb67-f6ed-4f6e-a83b-8bf44d3096f4,"第5期プレイヤーズけいけんち2,000～2,900EXPプレゼントカード",PPP,,2026-08-28 06:28:00.336425+00:00,,DP・DPtシリーズ,
80bafe30-b936-4474-87c8-2bea79d320a4,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,WCS23,,2026-08-28 06:28:06.543855+00:00,,SVシリーズ,
822453a9-361a-478e-a7fa-b953876a50b3,ポケモンカードゲームXY BREAK 「ポケットモンスターカードゲーム スターターパック」,20th,,2026-08-28 06:27:52.465167+00:00,,XYシリーズ,
a4b22717-7318-403a-8743-77bfda0624d7,ポケモンカードゲームXY BREAK プレミアムチャンピオンパック「EX×M×BREAK」,CP4,,2026-08-28 06:27:54.902644+00:00,,XYシリーズ,
13ac4f0e-0e0f-4ab3-9fa0-933a49903236,ポケモンカードゲームXY BREAK コンセプトパック「ポケットモンスターカードゲーム 拡張パック 20th Anniversary」,CP6,,2026-08-28 06:27:55.060810+00:00,,XYシリーズ,
f9b57fb2-3ede-44a3-b2b7-f9b2bd5a9e0b,ポケモンカードゲームXY 「メガマスターデッキビルドBOX パワースタイル」,MMB-P,,2026-08-28 06:27:59.951321+00:00,,XYシリーズ,
5f734794-2cd7-4671-b390-7a1f33222268,ポケモンカードゲームXY BREAK コンセプトパック「ポケキュンコレクション」,CP3,,2026-08-28 06:27:54.829962+00:00,,XYシリーズ,
905e9463-b7ea-4ce1-9b8d-6ecd68b302ce,ポケモンカードゲームXY BREAK コンセプトパック「幻・伝説ドリームキラコレクション」,CP5,,2026-08-28 06:27:54.981020+00:00,,XYシリーズ,
afc4e240-4a24-4037-b1fa-e7af9c14bba4,ポケモンカードゲームXY はじめてセット,HXY,,2026-08-28 06:27:58.789465+00:00,,XYシリーズ,
3bcc32d1-0cc8-4fea-af1e-8fa739e8c95d,ポケモンカードゲームXY 「メガマスターデッキビルドBOX スピードスタイル」,MMB-S,,2026-08-28 06:28:00.028213+00:00,,XYシリーズ,
cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,マグマ団VSアクア団 ダブルクライシス,CP1,2015-01-30,2026-08-28 04:30:54.805524+00:00,XY,XYシリーズ,
da8834cb-2787-4c61-83c5-8ec8bc913a8a,伝説キラコレクション,CP2,2015-07-18,2026-08-28 04:30:55.071135+00:00,XY,XYシリーズ,
fa67111e-9be0-46cd-a88e-caea786d172e,ポケモンカードゲームXY 「ゼルネアスデッキ30」,X30,,2026-08-28 06:28:06.628405+00:00,,XYシリーズ,
3080bd54-93bd-4dad-9eef-7d6873e21fa1,ポケモンカードゲームXY 「イベルタルデッキ30」,Y30,,2026-08-28 06:28:08.862691+00:00,,XYシリーズ,
aa1650a8-2853-4ae0-b793-f6410516e06b,ポケモンカードゲーム 20th アニバーサリーフェスタ,,2016-10-10,2026-08-28 08:29:35.095785+00:00,,XYシリーズ,
40ec578a-ec0b-451c-a35f-b04235a93a32,ポケモンカードゲームBW バトルギフトセット「ボルトロスVSトルネロス」 （トルネロスデッキ）,BGSt,,2026-08-28 06:27:52.556170+00:00,,BWシリーズ,
dae17923-0c7c-4284-879c-826b529e970c,ポケモンカードゲームBW バトルギフトセット「ボルトロスVSトルネロス」 （ボルトロスデッキ）,BGSv,,2026-08-28 06:27:52.632689+00:00,,BWシリーズ,
53842470-3bf2-47c2-95fb-38fd74a60300,ポケモンカードゲームBW バトル強化デッキ60「ブラックキュレムEX」,BKB,,2026-08-28 06:27:52.731764+00:00,,BWシリーズ,
14e769cf-b7ff-4c5d-899c-223df4a09cb9,ポケモンカードゲームBW バトル強化デッキ60「レシラムEX」,BKR,,2026-08-28 06:27:52.808131+00:00,,BWシリーズ,
58f6dcfe-1da3-470b-8d10-a4dfe9a235ee,ポケモンカードゲームBW バトル強化デッキ60「ホワイトキュレムEX」,BKW,,2026-08-28 06:27:52.886251+00:00,,BWシリーズ,
f8cd910c-8e78-4a4a-80d5-0467adfc8ce9,ポケモンカードゲームBW バトル強化デッキ60「ゼクロムEX」,BKZ,,2026-08-28 06:27:52.964996+00:00,,BWシリーズ,
06d75e9b-c3c2-4c20-8f62-1800b6c6ed1b,ポケモンカードゲームBW バトル強化デッキ コバルオン,BKc,,2026-08-28 06:27:53.049196+00:00,,BWシリーズ,
c36fd29c-51d7-4fad-ac7b-f238870e4307,ポケモンカードゲームBW バトル強化デッキ テラキオン,BKt,,2026-08-28 06:27:53.126642+00:00,,BWシリーズ,
01f9f42d-01d4-4f9d-81c7-1387791c71aa,ポケモンカードゲームBW バトル強化デッキ ビリジオン,BKv,,2026-08-28 06:27:53.202058+00:00,,BWシリーズ,
6d1ae7c3-64c4-4912-8211-d7b16e114f98,ポケモンカードゲームBW バトルテーマデッキ「ビクティニ」,BTV,,2026-08-28 06:27:53.280203+00:00,,BWシリーズ,
22b27a8f-adcc-4806-afd4-f6cdf8afba1f,ポケモンカードゲームBW コレクションシート 旅立ちの仲間 ミジュマル,CS1m,,2026-08-28 06:27:55.369173+00:00,,BWシリーズ,
853adb35-1890-4fd2-9969-7ab871a0570a,ポケモンカードゲームBW 拡張パック「ドラゴンセレクション」,DS,,2026-08-28 06:27:57.784429+00:00,,BWシリーズ,
ee41c22d-f9ce-4255-8594-5f6f32940f1a,ポケモンカードゲームBW はじめてセット ピカチュウver. （ミジュマルデッキ）,HSPm,,2026-08-28 06:27:58.094859+00:00,,BWシリーズ,
5324894c-b35f-4b10-8075-0696be8905d7,ポケモンカードゲームBW はじめてセット ピカチュウver. （ツタージャデッキ）,HSPt,,2026-08-28 06:27:58.246619+00:00,,BWシリーズ,
b9af8be1-6c92-484f-a9c8-cd676894021c,ポケモンカードゲームBW はじめてセット 全国図鑑版 （ポカブデッキ）,HSZp,,2026-08-28 06:27:58.398929+00:00,,BWシリーズ,
cb17bd4f-d22a-49d6-9f46-f9fd39c72dc2,ポケモンカードゲームBW はじめてセット forガール （ミジュマルデッキ）,HSm,,2026-08-28 06:27:58.557015+00:00,,BWシリーズ,
2e1756b9-e1c7-40a4-979f-bd135ed7bf79,ポケモンカードゲームBW はじめてセット forガール （ツタージャデッキ）,HSt,,2026-08-28 06:27:58.712380+00:00,,BWシリーズ,
89fd1846-523d-4aa2-a81b-e0ad34e46209,ポケモンカードゲームBW 「最強爆流コンボデッキ60 カメックス＋キュレムEX」,KK,,2026-08-28 06:27:58.867862+00:00,,BWシリーズ,
91a0d41f-0365-4580-99e7-4858dbebf177,ポケモンカードゲームBW 「プラズマ団パワードデッキ30」,PPD,,2026-08-28 06:28:00.260743+00:00,,BWシリーズ,
2d7facfd-10a8-4160-92a3-474cea068e8c,ポケモンカードゲームBW コレクションシート 旅立ちの仲間 ポカブ,CS1p,,2026-08-28 06:27:55.446883+00:00,,BWシリーズ,
725b7761-718b-4806-98ae-576b98d93cde,ポケモンカードゲームBW 「ガブリアスデッキ30」,GBR,,2026-08-28 06:27:58.017871+00:00,,BWシリーズ,
896b5d36-d477-4f4d-882f-3ecff689b238,ポケモンカードゲームBW はじめてセット ピカチュウver. （ポカブデッキ）,HSPp,,2026-08-28 06:27:58.171175+00:00,,BWシリーズ,
4afa86c3-a37a-49f2-9d91-c9b96cf26ea8,ポケモンカードゲームBW はじめてセット 全国図鑑版 （ミジュマルデッキ）,HSZm,,2026-08-28 06:27:58.323069+00:00,,BWシリーズ,
59ffbab0-eb3a-4da2-b9ac-9e92ac5bb550,ポケモンカードゲームBW はじめてセット 全国図鑑版 （ツタージャデッキ）,HSZt,,2026-08-28 06:27:58.477065+00:00,,BWシリーズ,
4f776912-1b8d-4215-aac4-bfcce732c8c7,ポケモンカードゲームBW はじめてセット forガール （ポカブデッキ）,HSp,,2026-08-28 06:27:58.632741+00:00,,BWシリーズ,
f0396155-d154-4946-8208-11a05a41d923,ポケモンカードゲームBW バトル強化デッキ30「ケルディオ」,KLD,,2026-08-28 06:27:58.942797+00:00,,BWシリーズ,
55e6d6fd-52c1-438e-9b05-d8e60f9c4893,ポケモンカードゲームBW 「トッププレイヤーが選ぶ100＋40枚 マスターデッキビルドBOX EX」,MDB,,2026-08-28 06:27:59.872371+00:00,,BWシリーズ,
32500309-1cc7-4c5a-a11e-a3151a6c1637,ポケモンカードゲームBW プラズマ団バトルギフトセット,PBG,,2026-08-28 06:28:00.186705+00:00,,BWシリーズ,
07c7c398-510a-431d-8cfc-0b6d234fbbe8,ポケモンカードゲームBW みんなのWAKUWAKUバトル,WAK,,2026-08-28 06:28:06.370419+00:00,,BWシリーズ,
03a4788f-bbeb-4f39-93a9-44f839743dde,ポケモンカード★VS,VS1,2001-07-19,2026-08-28 04:31:29.329541+00:00,VS,旧裏・e・VS,
01399648-5697-4706-a74b-97d4ce9720b1,ポケモンカード★web,web1,2001-10-20,2026-08-28 04:31:29.569988+00:00,web,旧裏・e・VS,
9ba14d07-efe5-4a79-8635-d070e7a2a853,基本拡張パック,E1,2001-12-01,2026-08-28 04:30:55.320806+00:00,e,旧裏・e・VS,
14a47015-be5b-4df7-8cee-94afbd1743a4,地図にない町,E2,2002-03-08,2026-08-28 04:30:55.594647+00:00,e,旧裏・e・VS,
69a20ddc-5e41-4dae-a865-b1011b141d76,海からの風,E3,2002-05-24,2026-08-28 04:30:55.881632+00:00,e,旧裏・e・VS,
9a25d046-defe-4428-b1a3-c00dc1644c7e,裂けた大地,E4,2002-08-23,2026-08-28 04:30:56.136605+00:00,e,旧裏・e・VS,
324b755b-1fed-4772-8b91-26e8a28d37bf,神秘なる山,E5,2002-10-04,2026-08-28 04:30:56.391353+00:00,e,旧裏・e・VS,
ee7a9500-f0e7-4b3d-b7e5-7759403f38f8,映画パンフレット ルギア爆誕 ミュウツーの逆襲EVOLUTION,miscp,1996-01-01,2026-08-28 04:31:00.204749+00:00,misc,その他,
86c3c25d-7d9c-4d90-830c-e5366d1be018,ワールドチャンピオンズパック,WCP,2007-07-05,2026-08-28 06:28:06.444567+00:00,PCG,ADV・PCGシリーズ,https://archives.bulbagarden.net/wiki/Special:Redirect/file/World%20Champions%20Pack.jpg
